,SegmentR,PEPR,AgeR,TimeRelationR,IncomeSourceR,ActivityR,NationalityR,CommonAddR,ProductTR,SubproductR,OperationTR,MonetaryInstR,DivisaR,ChannelR,OperabilitySR,OGoverR,SARR,VMR,VOR,SumSeR,SumReR,RSR,AAR,SendingNumR,ReceivingNumR,StateOpeR,StateResR,MunOpeR,MunResR,CountryR
24412,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,20,20,5,25,5,30,5,5,30,10,15,5,10
24413,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,40,20,25,5,25,30,20,20,30,20,15,5,10
24414,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,40,40,5,5,5,30,5,20,30,20,15,5,10
24415,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,20,20,5,25,25,10,5,5,20,20,15,5,10
24416,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,20,20,5,5,5,30,20,20,20,10,15,5,10
24417,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,20,40,25,25,5,30,20,20,30,20,15,5,10
24418,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,40,20,5,25,25,10,5,20,20,20,15,5,10
24419,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,20,40,5,25,5,10,20,20,30,20,15,5,10
24420,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,20,20,5,25,25,30,20,5,30,20,15,5,10
24421,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,20,20,25,5,25,30,20,5,20,10,15,5,10
24422,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,20,20,25,5,5,10,5,5,30,20,15,5,10
24423,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,20,20,25,25,25,30,20,20,20,10,15,5,10
24424,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,40,20,25,25,5,30,5,5,20,10,15,5,10
24425,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,40,40,5,5,5,10,20,5,20,10,15,5,10
24426,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,20,40,5,25,5,30,5,20,20,10,15,5,10
24427,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,20,20,25,25,25,10,5,5,20,20,15,5,10
24428,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,40,40,5,5,5,30,5,20,20,20,15,5,10
24429,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,40,40,25,25,25,30,20,20,30,20,15,5,10
24430,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,20,40,5,5,5,10,5,20,30,20,15,5,10
24431,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,20,40,25,25,25,10,5,20,30,10,15,5,10
24432,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,40,40,5,25,5,10,20,5,20,10,15,5,10
24433,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,40,40,5,5,5,10,20,5,20,20,15,5,10
24434,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,20,40,5,25,5,10,20,5,20,10,15,5,10
24435,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,40,40,25,5,25,30,5,20,30,10,15,5,10
24436,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,40,20,5,25,5,10,20,20,20,10,15,5,10
24437,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,40,40,5,5,25,10,20,5,30,10,15,5,10
24438,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,40,40,25,25,5,10,20,20,30,10,15,5,10
24439,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,20,20,5,5,25,30,20,20,30,20,15,5,10
24440,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,40,20,5,5,5,30,5,5,30,20,15,5,10
24441,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,20,40,25,25,25,10,5,20,20,20,15,5,10
24442,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,40,20,5,25,25,10,5,20,20,10,15,5,10
24443,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,40,40,5,25,5,30,20,5,30,10,15,5,10
24444,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,40,40,5,25,25,10,20,20,30,10,15,5,10
24445,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,40,20,25,5,5,10,20,5,30,20,15,5,10
24446,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,40,40,25,25,5,10,20,5,20,20,15,5,10
24447,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,20,40,25,5,5,10,5,20,30,20,15,5,10
24448,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,40,20,25,25,25,30,5,5,20,20,15,5,10
24449,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,20,20,5,25,25,10,20,20,20,10,15,5,10
24450,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,40,40,5,25,25,30,5,20,30,10,15,5,10
24451,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,40,20,25,5,5,10,20,20,20,20,15,5,10
24452,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,40,40,25,25,5,30,20,5,20,20,15,5,10
24453,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,20,20,5,25,5,10,20,5,20,10,15,5,10
24454,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,20,20,25,5,25,10,20,20,30,20,15,5,10
24455,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,20,20,5,5,25,10,20,5,30,20,15,5,10
24456,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,40,20,25,5,25,30,20,5,30,20,15,5,10
24457,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,20,20,5,5,25,30,5,5,20,20,15,5,10
24458,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,40,40,25,25,25,10,5,5,30,10,15,5,10
24459,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,20,20,25,5,25,10,20,20,20,20,15,5,10
24460,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,20,40,5,25,25,10,20,5,20,20,15,5,10
24461,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,20,40,25,5,5,10,5,5,30,10,15,5,10
24462,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,40,40,5,5,5,30,5,5,30,20,15,5,10
24463,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,40,40,25,25,5,30,5,5,20,10,15,5,10
24464,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,40,20,25,25,5,30,20,5,30,10,15,5,10
24465,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,20,20,25,25,25,30,20,20,30,20,15,5,10
24466,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,40,20,5,25,25,10,5,5,30,10,15,5,10
24467,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,40,20,5,25,25,10,5,5,30,20,15,5,10
24468,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,20,20,25,5,25,30,5,5,20,10,15,5,10
24469,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,40,20,25,25,5,30,20,20,20,20,15,5,10
24470,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,40,40,5,25,25,30,20,20,20,10,15,5,10
24471,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,40,40,5,5,5,30,5,5,30,10,15,5,10
24472,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,40,20,25,25,5,10,20,20,30,20,15,5,10
24473,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,20,40,25,25,5,30,20,20,20,10,15,5,10
24474,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,40,20,5,5,25,10,20,5,30,10,15,5,10
24475,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,40,40,25,25,5,30,20,20,20,20,15,5,10
24476,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,20,40,5,25,25,30,20,5,20,10,15,5,10
24477,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,20,40,5,5,25,30,20,5,20,10,15,5,10
24478,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,20,40,5,25,25,10,20,5,30,10,15,5,10
24479,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,20,20,5,5,5,10,20,5,30,20,15,5,10
24480,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,40,20,5,5,5,30,20,20,30,20,15,5,10
24481,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,40,40,5,25,5,30,20,5,20,10,15,5,10
24482,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,40,20,5,5,5,30,5,20,20,20,15,5,10
24483,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,20,20,5,5,5,10,5,20,20,10,15,5,10
24484,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,40,40,5,25,5,30,5,20,30,10,15,5,10
24485,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,20,20,25,5,5,10,5,5,30,20,15,5,10
24486,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,40,20,5,25,5,30,20,5,20,20,15,5,10
24487,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,40,20,5,5,25,10,5,20,20,10,15,5,10
24488,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,40,20,5,25,25,10,5,5,20,20,15,5,10
24489,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,20,40,5,5,5,30,20,20,30,10,15,5,10
24490,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,40,40,5,25,25,10,20,20,30,10,15,5,10
24491,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,40,20,25,25,25,30,20,5,30,10,15,5,10
24492,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,40,20,5,25,5,30,20,5,20,10,15,5,10
24493,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,40,20,25,25,5,30,5,5,30,10,15,5,10
24494,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,20,20,25,25,25,10,20,20,30,20,15,5,10
24495,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,40,40,25,25,5,30,20,5,30,10,15,5,10
24496,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,20,20,5,5,5,10,20,20,30,10,15,5,10
24497,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,40,40,5,25,25,10,20,20,20,20,15,5,10
24498,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,20,20,25,25,5,30,5,5,20,10,15,5,10
24499,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,20,40,5,5,25,10,5,5,20,20,15,5,10
24500,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,20,40,25,5,5,30,5,5,30,10,15,5,10
24501,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,20,20,25,25,5,30,5,20,30,20,15,5,10
24502,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,20,20,25,5,25,30,5,5,20,10,15,5,10
24503,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,40,40,5,5,25,30,5,5,30,20,15,5,10
24504,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,20,20,5,25,25,30,20,5,30,10,15,5,10
24505,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,40,20,5,5,5,30,20,5,30,10,15,5,10
24506,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,40,40,25,5,25,10,20,20,20,10,15,5,10
24507,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,20,20,25,5,25,30,20,20,20,10,15,5,10
24508,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,20,20,5,25,25,30,20,20,30,20,15,5,10
24509,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,20,20,25,5,5,10,5,5,20,20,15,5,10
24510,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,40,40,25,25,5,30,5,5,30,10,15,5,10
24511,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,20,40,5,25,5,30,20,5,30,10,15,5,10
24512,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,40,40,5,5,5,10,5,5,30,10,15,5,10
24513,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,20,20,5,5,25,10,5,20,30,20,15,5,10
24514,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,20,40,25,5,5,10,5,20,30,20,15,5,10
24515,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,40,40,5,25,5,30,5,20,30,20,15,5,10
24516,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,20,20,25,5,5,30,20,5,30,20,15,5,10
24517,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,20,20,5,25,5,10,20,5,30,10,15,5,10
24518,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,20,20,5,5,25,30,20,5,20,10,15,5,10
24519,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,40,40,5,5,5,30,20,5,20,20,15,5,10
24520,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,20,40,5,25,5,10,5,5,30,20,15,5,10
24521,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,40,40,25,25,5,10,5,5,30,20,15,5,10
24522,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,20,40,25,5,25,10,5,20,20,10,15,5,10
24523,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,20,20,5,5,25,30,5,5,20,10,15,5,10
24524,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,20,20,25,5,25,10,20,20,30,20,15,5,10
24525,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,20,40,25,5,25,10,20,5,30,10,15,5,10
24526,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,20,20,25,5,25,10,20,20,20,10,15,5,10
24527,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,40,20,25,5,5,30,5,20,30,10,15,5,10
24528,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,40,40,25,5,25,30,20,5,20,10,15,5,10
24529,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,40,20,5,5,5,10,20,5,20,20,15,5,10
24530,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,40,20,25,25,5,30,5,20,30,10,15,5,10
24531,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,20,20,5,5,25,30,20,20,20,20,15,5,10
24532,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,40,20,25,25,25,10,5,5,30,10,15,5,10
24533,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,20,40,25,25,25,30,20,5,30,10,15,5,10
24534,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,40,20,5,5,25,10,20,20,30,10,15,5,10
24535,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,40,40,5,25,25,10,20,20,30,20,15,5,10
24536,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,40,40,25,25,25,30,5,5,30,20,15,5,10
24537,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,20,20,5,25,25,30,20,20,20,20,15,5,10
24538,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,20,40,5,5,5,30,5,5,30,10,15,5,10
24539,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,40,40,5,5,25,30,5,20,20,20,15,5,10
24540,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,20,40,25,25,25,30,5,20,20,20,15,5,10
24541,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,20,20,5,5,5,30,20,20,30,10,15,5,10
24542,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,20,40,5,5,25,10,20,5,30,10,15,5,10
24543,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,40,40,25,5,25,30,20,5,30,10,15,5,10
24544,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,20,20,5,25,5,10,20,5,20,10,15,5,10
24545,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,20,20,25,25,25,10,20,5,20,20,15,5,10
24546,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,40,40,5,25,5,10,5,20,20,20,15,5,10
24547,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,20,40,25,5,5,30,5,20,30,20,15,5,10
24548,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,20,20,25,25,5,10,5,5,30,20,15,5,10
24549,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,40,20,5,5,25,30,20,20,20,20,15,5,10
24550,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,40,40,5,5,25,10,5,20,30,10,15,5,10
24551,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,40,20,25,25,25,30,5,20,30,10,15,5,10
24552,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,40,40,5,25,25,10,20,5,20,20,15,5,10
24553,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,20,40,5,25,5,30,5,5,30,20,15,5,10
24554,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,40,40,5,5,25,30,20,20,30,20,15,5,10
24555,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,20,20,25,5,25,10,5,20,20,20,15,5,10
24556,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,40,40,5,5,5,10,20,20,20,10,15,5,10
24557,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,40,20,5,5,5,30,20,5,30,20,15,5,10
24558,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,20,40,5,25,5,10,20,5,30,10,15,5,10
24559,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,20,20,5,25,25,30,20,20,20,10,15,5,10
24560,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,20,40,25,5,5,30,5,5,20,20,15,5,10
24561,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,40,20,5,25,25,30,20,5,30,10,15,5,10
24562,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,20,40,25,5,5,30,20,5,20,10,15,5,10
24563,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,40,40,5,5,5,10,5,20,20,10,15,5,10
24564,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,20,40,5,25,25,30,5,5,20,10,15,5,10
24565,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,40,20,25,25,5,10,5,5,20,10,15,5,10
24566,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,40,40,25,25,5,30,20,20,30,20,15,5,10
24567,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,40,40,5,25,25,30,20,20,20,20,15,5,10
24568,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,40,40,25,25,25,30,5,5,20,10,15,5,10
24569,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,40,40,5,5,25,30,5,20,20,10,15,5,10
24570,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,20,20,5,5,25,30,20,5,20,20,15,5,10
24571,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,20,20,5,25,25,30,5,20,30,20,15,5,10
24572,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,20,40,25,5,25,30,5,5,30,20,15,5,10
24573,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,40,40,25,5,5,30,20,5,20,10,15,5,10
24574,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,40,20,5,25,25,10,20,5,30,10,15,5,10
24575,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,40,40,25,5,5,30,20,20,30,20,15,5,10
24576,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,20,40,25,5,5,10,20,20,30,10,15,5,10
24577,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,40,20,5,25,5,30,20,20,30,20,15,5,10
24578,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,20,40,5,25,5,30,5,20,30,10,15,5,10
24579,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,40,20,5,5,5,30,5,20,20,20,15,5,10
24580,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,40,40,25,25,25,10,20,5,20,20,15,5,10
24581,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,20,40,5,25,25,10,20,5,20,10,15,5,10
24582,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,40,20,5,25,5,10,20,5,30,10,15,5,10
24583,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,40,40,5,25,5,30,20,20,20,10,15,5,10
24584,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,40,20,25,25,5,30,20,20,30,20,15,5,10
24585,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,20,40,5,25,25,30,20,20,20,20,15,5,10
24586,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,20,20,25,25,5,10,20,20,20,10,15,5,10
24587,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,40,20,25,25,5,10,20,20,30,10,15,5,10
24588,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,20,40,25,25,5,30,20,20,30,20,15,5,10
24589,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,20,20,25,25,25,10,5,5,20,10,15,5,10
24590,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,40,40,25,5,5,30,20,20,20,20,15,5,10
24591,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,40,20,25,25,5,10,5,20,20,20,15,5,10
24592,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,40,40,25,25,5,30,20,20,20,20,15,5,10
24593,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,40,40,5,5,25,10,5,20,20,10,15,5,10
24594,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,20,20,25,25,25,30,20,20,30,10,15,5,10
24595,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,40,40,25,25,5,30,20,5,30,20,15,5,10
24596,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,40,20,25,25,25,30,20,5,20,10,15,5,10
24597,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,40,40,5,25,5,30,20,20,30,10,15,5,10
24598,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,20,20,5,25,5,30,5,20,20,20,15,5,10
24599,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,20,20,5,5,25,10,20,20,20,20,15,5,10
24600,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,40,20,25,25,5,10,20,20,20,10,15,5,10
24601,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,20,40,5,25,5,10,20,20,20,10,15,5,10
24602,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,20,40,25,5,25,30,20,20,30,20,15,5,10
24603,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,40,20,25,25,25,10,5,5,30,10,15,5,10
24604,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,40,40,5,5,25,10,5,20,30,20,15,5,10
24605,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,20,40,5,5,25,30,20,20,20,20,15,5,10
24606,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,40,20,25,25,5,10,20,5,20,20,15,5,10
24607,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,20,40,25,25,5,30,5,5,30,20,15,5,10
24608,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,40,20,5,5,25,30,5,5,20,20,15,5,10
24609,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,20,20,5,25,25,30,20,20,30,10,15,5,10
24610,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,40,20,25,5,5,10,20,20,20,20,15,5,10
24611,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,40,20,25,5,25,10,5,20,20,10,15,5,10
24612,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,40,40,25,25,25,30,5,5,20,20,15,5,10
24613,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,40,20,25,25,25,30,20,5,20,10,15,5,10
24614,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,20,20,5,25,5,10,20,20,30,20,15,5,10
24615,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,20,20,5,5,5,10,20,20,30,10,15,5,10
24616,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,40,20,5,5,25,10,5,20,20,20,15,5,10
24617,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,20,20,5,25,25,10,20,5,20,20,15,5,10
24618,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,40,20,25,5,25,30,5,20,20,10,15,5,10
24619,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,20,40,25,25,25,30,20,5,20,10,15,5,10
24620,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,40,40,5,25,25,10,5,20,30,20,15,5,10
24621,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,20,40,25,25,25,10,20,5,30,20,15,5,10
24622,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,20,20,5,25,25,10,20,5,20,20,15,5,10
24623,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,40,20,5,25,5,10,20,20,20,10,15,5,10
24624,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,20,20,25,25,25,30,5,20,30,20,15,5,10
24625,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,40,20,25,25,5,30,20,5,30,10,15,5,10
24626,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,25,40,40,5,25,25,30,20,20,30,20,15,5,10
24627,20,10,33,20,25,20,10,10,25,10,4,20,20,20,10,10,5,40,40,5,5,5,10,20,5,30,10,15,5,10
24628,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,20,40,25,25,25,10,20,5,20,10,15,5,10
24629,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,25,40,40,25,25,25,30,5,5,20,10,15,5,10
24630,20,10,33,20,25,20,10,10,25,5,4,20,20,20,10,10,5,20,40,5,5,25,30,20,5,20,20,15,5,10
